@relation comments
@attribute projectname string
@attribute package string
@attribute top_package string
@attribute comment string
@data
'Groovy','Groovy','Groovy','// TODO (blackdrag): this if branch needs a rework. There should be no direct method calls be produced, the   handling of this/super could be much simplified (see visitAttributeExpression), the field accessibility check   could be moved directly into the search, which would also no longer require the GroovyBugError then   the outer class field access seems to be without any tests (if there are tests for that, then the code   here is dead code) '
'Groovy','Groovy','Groovy',"//  TODO don't allow override? "
'Groovy','Groovy','Groovy','//  todo need process multi '
'Groovy','Groovy','Groovy','//  does this operator make any sense? '
'Groovy','Groovy','Groovy','/*  @todo we should use the real Josh Bloch algorithm here  */'
'Groovy','Groovy','Groovy','//  we have a duplicate class!   One possibility for this is, that we declared a script and a   class in the same file and named the class like the file '
'Groovy','Groovy','Groovy',"/*                      * todo there is no CompileUnit in scope so class name                     * checking won't work but that mostly affects the bytecode                     * generation rather than viewing the AST                      */"
'Groovy','Groovy','Groovy','/*  @todo maybe a double dispatch thing to handle new large numbers?  */'
'Groovy','Groovy','Groovy','// TODO: This logic mostly duplicates InvokerHelper.createScript.  They should probably be unified. '
'Groovy','Groovy','Groovy','/*      * Should be called when descending into a loop that defines     * also a scope. Calls pushVariableScope and prepares labels     * for a loop structure. Creates a element for the state stack     * so pop has to be called later, TODO: @Deprecate      */'
'Groovy','Groovy','Groovy','//  TODO check that we reset everything here '
'Groovy','Groovy','Groovy','//  TODO Jochen: replace with new MetaMethod '
'Groovy','Groovy','Groovy','//  todo is \',\' deprecated now?  assertEquals("assert b == true , 99", pretty("assert b==true,99")); '
'Groovy','Groovy','Groovy',"//   TODO: I (ait) don't know why these strange tricks needed and comment following as it effects some Grails tests "
'Groovy','Groovy','Groovy','// TODO: implement int operations for this '
'Groovy','Groovy','Groovy','//  TODO: should be able to remove the klazz field once 2.5 becomes the mainline release   Gradle has a cleanup mechanism in place to reflectively access this klazz field.   The klazz field is being kept for compatibility so as to not break builds that depend   on versions of Groovy after the field was changed to a WeakReference (classRef).  It   appears that Gradle only performs the cleanup when it detects a groovy version of 2.4.x,   so the klazz field and placeholder Sentinel class can likely be safely removed once   the release version bumps to 2.5 (or beyond).   See:   https://github.com/gradle/gradle/blob/711f64/subprojects/core/src/main/java/org/gradle/api/internal/classloading/LeakyOnJava7GroovySystemLoader.java#L74 '
'Groovy','Groovy','Groovy','//  todo suspicious spacing in the following assertion '
'Groovy','Groovy','Groovy','// more than one matching method found --> ambiguous! '
'Groovy','Groovy','Groovy','//         "The method \'java.lang.Object vo()\' has an incorrect modifier volatile."; '
'Groovy','Groovy','Groovy','// todo should the colon be postfixed to the label? '
'Groovy','Groovy','Groovy','//  Bad enough to have side effects but worse if their behavior is wonky. '
'Groovy','Groovy','Groovy','//  TODO could be made more efficient by using a reverse index '
'Groovy','Groovy','Groovy','// TODO: Cater for comments? '
'Hive','Hive','Hive','//  FIXME: probably this should also be integrated with isSame() logics '
'Hive','Hive','Hive','//  Wait for t1 to block, just be sure. Not ideal... '
'Hive','Hive','Hive',"// HIVE-17328: not sure this is correct... I don't think is gets wrapped in UDFToInteger.... "
'Hive','Hive','Hive','//  We expect this to never happen in practice. Can pool paths even have angled braces? '
'Hive','Hive','Hive','//  TODO: This does not work correctly. None of the partitions is created, but the folder   for the first two is created. It is because in HiveMetaStore.add_partitions_core when   going through the partitions, the first two are already put and started in the thread   pool when the exception occurs in the third one. When the exception occurs, we go to   the finally part, but the map can be empty (it depends on the progress of the other   threads) so the folders won\'t be deleted.      Assert.assertFalse(metaStore.isPathExists(new Path(tableLocation + "/year=2016"))); '
'Hive','Hive','Hive','//  TODO: remove this after stashing only rqd pieces from opconverter '
'Hive','Hive','Hive','//  TODO: should we try to make a giant array for one cache call to avoid overhead? '
'Hive','Hive','Hive','//  Forward the row to reducer as is.   Discard the row.   Vectorized - may forward the row, not sure yet. '
'Hive','Hive','Hive','//  7. Handle any move session requests. The way move session works right now is   a) sessions get moved to destination pool if there is capacity in destination pool   b) if there is no capacity in destination pool, the session gets killed (since we cannot pause a query)   TODO: in future this the process of killing can be delayed until the point where a session is actually required.   We could consider delaying the move (when destination capacity is full) until there is claim in src pool.   May be change command to support ... DELAYED MOVE TO etl ... which will run under src cluster fraction as long '
'Hive','Hive','Hive','//  Not thread-safe. '
'Hive','Hive','Hive','// it would be better if AlreadyExistsException had an errorCode field.... '
'Hive','Hive','Hive','//  TODO: this can probably be replaced with much less code via dynamic dispatch and/or templates. '
'Hive','Hive','Hive','//  TODO Handle this properly '
'Hive','Hive','Hive','//  TODO: Do we need maxLength checking? '
'Hive','Hive','Hive','//  TODO: prewarm and update can probably be merged. '
'Hive','Hive','Hive','//  @deprecated in favour of {@link HCatTable.#getTblProps()}. To be removed in Hive 0.16. '
'Hive','Hive','Hive','//  TODO: disabling this test as tez publishes counters only after task completion which will cause write side counters   to be not validated correctly (DAG will be completed before validation)    @Test(timeout = 60000) '
'Hive','Hive','Hive','//  TODO: might want to increase the default batch size. 1024 is viable; MS gets OOM if too high. '
'Hive','Hive','Hive','//  TODO: remove when averageTypeValueSize method RelMdSize '
'Hive','Hive','Hive',"//  We store all caches in variables to change the main one based on config.   This is not thread safe between different split generations (and wasn't anyway). "
'Hive','Hive','Hive','//  $x/$user/appcache/$appId/${dagId}/output/$mapId   TODO: Once Shuffle is out of NM, this can use MR APIs to convert   between App and Job '
'Hive','Hive','Hive','// todo: does this need the finalDestination? '
'Hive','Hive','Hive','//  todo: add LIMIT 1 instead of count - should be more efficient '
'Hive','Hive','Hive','/*      * TODO: client.executeStatement do not support listing resources command     * (beeline> list jar)      */'
'Hive','Hive','Hive',"//  Note: scheduler will call this based on lack of sources at schedule time and set this         to true... there's no easy way to work around this. Need better classes "
'Hive','Hive','Hive','//  TODO: will this also fix windowing? try '
'Hive','Hive','Hive',"//  but let's make it a little bit more explicit. "
'Hive','Hive','Hive','//  TODO: This should inherit from VolcanoCost and should just override isLE   method. '
'Hive','Hive','Hive','//  TODO: 1) check for duplicates 2) We assume in clause values to be   present in NDV which may not be correct (Range check can find it) 3) We   assume values in NDV set is uniformly distributed over col values   (account for skewness - histogram). '
'Hive','Hive','Hive',"//  TODO: if we didn't care about the column order, we could switch join sides here "
'Hive','Hive','Hive',"//  TODO: we could remember if it's unsupported and stop sending calls; although, it might         be a bad idea for HS2+standalone metastore that could be updated with support.         Maybe we should just remember this for some time. "
'Hive','Hive','Hive','//  @deprecated in favour of {@link HCatTable.#location(String)}. To be removed in Hive 0.16. '
'Hive','Hive','Hive','//  TODO: why is this like that? '
'Hive','Hive','Hive','/*  TODO Escape handling may be changed by a follow on.     * The largest issue is ; which are treated as statement     * terminators for the cli. Once the cli is fixed this     * code should be re-investigated      */'
'Hive','Hive','Hive',"//  Delete data?   Fail if table doesn't exist?   Need results back? "
'Hive','Hive','Hive',"//  TODO: This does not work correctly. None of the partitions is created, but the folder   for the first two is created. It is because in HiveMetaStore.add_partitions_core when   going through the partitions, the first two are already put and started in the thread   pool when the exception occurs in the third one.   When the exception occurs, we go to the finally part, but the map can be empty   (it depends on the progress of the other threads) so the folders won't be deleted.   Assert.assertTrue(metaStore.isPathExists(new Path(partition1.getSd().getLocation())));   Assert.assertTrue(metaStore.isPathExists(new Path(partition2.getSd().getLocation())));   Assert.assertTrue(metaStore.isPathExists(new Path(partition3.getSd().getLocation()))); "
